f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones)_re","Medido (completo, 4 patrones)_im"
345000000.0,13.352697598044525,-7.662481422207,19.385532174176042,-8.778752428743896,13.352212009319091,-7.662532923083304
350000000.0,13.245775459387941,-7.689090256464446,19.259472224525297,-8.828625654355008,13.245289144634693,-7.689142012675269
355000000.0,13.139669688974317,-7.71394116424847,19.133238890453768,-8.895198699977819,13.13918267465847,-7.713993252253873
360000000.0,13.034402594102865,-7.737079936104861,19.016603562696805,-8.932742227334083,13.033914889461425,-7.737132207779548
365000000.0,12.929994756421104,-7.758551947848238,18.897662927412732,-9.00040133283975,12.929506396434677,-7.758604545462383
370000000.0,12.826465093625472,-7.7784021147105955,18.822202934614143,-9.046444101676942,12.825976256453911,-7.778454878071486
375000000.0,12.723830920910284,-7.796674849455218,18.677436785481074,-9.119796066953752,12.723341323990583,-7.796728000776737
380000000.0,12.6221080119944,-7.813414024289692,18.55019938391327,-9.140660528423075,12.621617670031355,-7.81346729346701
385000000.0,12.521310659571155,-7.828662936410404,18.42504849928667,-9.191892839281447,12.520819627567533,-7.828716462970599
390000000.0,12.42145173504246,-7.842464277010532,18.317234763321352,-9.212329755713204,12.420960056566338,-7.842517892175901
395000000.0,12.322542747412742,-7.854860103584119,18.208176905047345,-9.269141600412366,12.322050470468486,-7.854913980860435
400000000.0,12.224593901232296,-7.865891815360125,18.09313377544002,-9.306562196268706,12.224100974876894,-7.865945871517459
405000000.0,12.127614153492763,-7.875600131702403,17.980466029937357,-9.378252795015241,12.127120639195336,-7.875654527063479
410000000.0,12.031611269389717,-7.8840250733141835,17.864364458932204,-9.409818166336743,12.031117100059777,-7.8840796221760945
415000000.0,11.9365918768791,-7.89120594608885,17.755022987458126,-9.431199533466904,11.936097074586089,-7.891260590975004
420000000.0,11.842561519964923,-7.897181327452432,17.624609088697994,-9.448808097976531,11.842065981986183,-7.89723607912117
425000000.0,11.74952471066579,-7.901989055047266,17.505024251936103,-9.503077865037795,11.749028541662232,-7.902044075199278
430000000.0,11.657484979617237,-7.905666217610661,17.410710555448347,-9.527263360107225,11.656988263670021,-7.9057213285782515
435000000.0,11.566444925275377,-7.908249147906938,17.294946471440085,-9.5553334212253,11.565947567606132,-7.908304397979141
440000000.0,11.476406261695555,-7.909773417576207,17.18442962181239,-9.581910341826083,11.475908288639385,-7.909828793268246
445000000.0,11.38736986486682,-7.910273833767998,17.074191620068753,-9.607164719675087,11.386871278955281,-7.9103293291499215
450000000.0,11.299335817589931,-7.909784437433205,16.96689411913749,-9.626780675215212,11.298836628404617,-7.9098400220578355
455000000.0,11.212303452892598,-7.9083385031527955,16.870266010488894,-9.647615342271306,11.211803716901857,-7.908394169495921
460000000.0,11.126271395981338,-7.905968540387023,16.7484735160497,-9.668124188345534,11.125770992793422,-7.906024321595554
465000000.0,11.041237604734219,-7.90270629603409,16.65654597408869,-9.702405389586827,11.04073670121703,-7.9027622205199055
470000000.0,10.957199408743428,-7.898582758192403,16.54103540251493,-9.710216802642243,10.956697856711747,-7.898638728997015
475000000.0,10.874153546920525,-7.893628161025664,16.430133475867247,-9.712316994553941,10.873651363651007,-7.8936841448741575
480000000.0,10.792096203680936,-7.887871990635152,16.330343424971186,-9.743774833657273,10.791593485364977,-7.887928117923287
485000000.0,10.711023043727359,-7.881342991848537,16.228900439186063,-9.772831016492589,10.710519781246619,-7.881399254418261
490000000.0,10.63092924545461,-7.87406917583937,16.134904935358843,-9.779606412659032,10.63042544832376,-7.874125455169503
495000000.0,10.551809533000812,-7.866077828496227,16.033888598836043,-9.800285847650255,10.5513051871385,-7.86613420379716
500000000.0,10.473658206972008,-7.8573955194651015,15.921327417219358,-9.817109972556212,10.473153252050642,-7.857451988100597
505000000.0,10.396469173868987,-7.848048111793028,15.82702774643144,-9.82314562073732,10.395963688230946,-7.8481045974125845
510000000.0,10.320235974246666,-7.838060772105396,15.721154534931278,-9.830322933166201,10.319729903830284,-7.838117296709891
515000000.0,10.244951809637632,-7.82745798125348,15.634618660452942,-9.845748875398971,10.244445263410006,-7.827514561798755
520000000.0,10.170609568272369,-7.816263545372806,15.54243780630456,-9.852850503161706,10.170102509146396,-7.816320149043772
525000000.0,10.097201849629567,-7.8045006072968,15.448922770059236,-9.839507850755773,10.09669424601779,-7.804557134648805
530000000.0,10.024720987850456,-7.7921916582739135,15.343277884772515,-9.85542606715339,10.024212818926038,-7.792248272870009
535000000.0,9.953159074051454,-7.779358549939914,15.230428219014216,-9.856209590473897,9.95265028538946,-7.779415186491724
540000000.0,9.882507977569743,-7.7660225065004616,15.140358568756138,-9.866859557056232,9.88199869774984,-7.7660791860295735
545000000.0,9.812759366176419,-7.752204137082291,15.058696261353719,-9.872887521571004,9.812249633063525,-7.75226082681889
550000000.0,9.74390472529182,-7.737923448214395,14.97525412408314,-9.861564390840512,9.743394509093532,-7.7379800642178775
555000000.0,9.675935376237442,-7.723199856403525,14.88474941372505,-9.87051013451705,9.67542466906325,-7.72325651132168
560000000.0,9.608842493558672,-7.708052200771083,14.779875412819413,-9.868853507048769,9.608331210301074,-7.708108860807914
565000000.0,9.542617121452086,-7.692498755721085,14.703990916240208,-9.8650888616026,9.542105407398196,-7.692555373953272
570000000.0,9.477250189330672,-7.676557243611412,14.606816492689283,-9.872967700635506,9.476737952838622,-7.67661390775799
575000000.0,9.41273252655985,-7.6602448474027875,14.525380972269744,-9.856761179313922,9.412219817748415,-7.660301416105828
580000000.0,9.34905487639648,-7.643578223262259,14.43989983568767,-9.858542454644232,9.348541699046233,-7.64363479430443
585000000.0,9.286207909162528,-7.6265735130999035,14.345990569338454,-9.85573973006631,9.285694215526195,-7.626630075155959
590000000.0,9.224182234684273,-7.609246357019549,14.25270022101895,-9.858148352189042,9.22366803554172,-7.6093029370149
595000000.0,9.162968414027336,-7.591611905666014,14.174555513525542,-9.852773376122569,9.162453777720517,-7.591668445766649
600000000.0,9.102556970556938,-7.5736848324532,14.087054994253416,-9.844269883136835,9.10204184631473,-7.573741329709713
605000000.0,9.042938400352117,-7.555479345658863,14.014416820011382,-9.836184645668453,9.042422865756636,-7.555535784426828
610000000.0,8.98410318200182,-7.537009200373488,13.950207959354714,-9.839341574445939,8.983587295704403,-7.537065628888768
615000000.0,8.92604178580993,-7.518287710292033,13.84072808800712,-9.836602619002011,8.925525308566634,-7.518344156671857
620000000.0,8.868744682435556,-7.499327759338625,13.770111513268581,-9.81066131911972,8.868227785489903,-7.499384056320091
625000000.0,8.812202350994012,-7.48014181311554,13.695233433788792,-9.82014783235729,8.811685058002462,-7.480198149492176
630000000.0,8.756405286643153,-7.46074193016887,13.602156866948462,-9.809868041122646,8.755887479631426,-7.460798228084651
635000000.0,8.70134400767888,-7.441139773064377,13.535909643247976,-9.79965261566469,8.700825825836063,-7.441196000292377
640000000.0,8.647009062162818,-7.421346619268001,13.468548314535791,-9.79204151225411,8.646490503873629,-7.421402791768647
645000000.0,8.59339103410436,-7.40137337182636,13.39557459207738,-9.774484526716638,8.592872058669089,-7.401429446151256
650000000.0,8.540480549218481,-7.38123056984343,13.31489654235197,-9.771118300720548,8.539961135029037,-7.381286630191292
655000000.0,8.488268280279932,-7.360928398750378,13.235916569001358,-9.753374138761215,8.4877484188138,-7.360984369402675
660000000.0,8.436744952093632,-7.34047670036618,13.163478663338342,-9.738747710639348,8.43622468178528,-7.340532590327695
665000000.0,8.385901346100344,-7.319884982747346,13.099713939374894,-9.719585559338213,8.385380707056484,-7.3199407585857195
670000000.0,8.335728304635953,-7.299162429825648,13.015219114044319,-9.723737107181613,8.335207218350066,-7.2992182396664775
675000000.0,8.286216734861952,-7.278317910833293,12.952990959924087,-9.711237812382066,8.285695297236852,-7.278373641430243
680000000.0,8.237357612384,-7.25735998951549,12.880156406488952,-9.694941751390475,8.23683576393679,-7.257415635062544
685000000.0,8.18914198457476,-7.236296933130788,12.818750878387444,-9.691656986194179,8.188619801508677,-7.2363525485747555
690000000.0,8.141560973616539,-7.21513672124,12.752887475467,-9.681844023489045,8.141038425080106,-7.215192278940622
695000000.0,8.094605779278574,-7.193887054284897,12.672470989424664,-9.665928987925417,8.094082781938576,-7.193942540921182
700000000.0,8.048267681443185,-7.172555361958143,12.603135387319998,-9.642920225089718,8.047744285118348,-7.172610727666497
705000000.0,8.002538042394425,-7.151148811366341,12.54208247267724,-9.628645432500447,8.002014301606382,-7.151204092723408
710000000.0,7.957408308882204,-7.129674314988228,12.477849652338614,-9.6102904900095,7.956884202379701,-7.129729495293648
715000000.0,7.9128700139743575,-7.108138538430358,12.409520727604287,-9.595503028822197,7.912345524900309,-7.108193642266969
720000000.0,7.868914778708483,-7.086547907982832,12.362212353882951,-9.591497111875018,7.868390031244698,-7.086602967624042
