f_Hz,teorico_re,teorico_im,"Medido (simplificado, 3 patrones)_re","Medido (simplificado, 3 patrones)_im","Medido (completo, 4 patrones, Automático)_re","Medido (completo, 4 patrones, Automático)_im","Medido (completo, 4 patrones, Clásico)_re","Medido (completo, 4 patrones, Clásico)_im"
4870000000.0,5.0223725879811125,-3.3538478620971706,6.179317852575835,-4.327756454637668,4.54809053416989,-2.425825908457009,4.54809053416989,-2.425825908457009
4875000000.0,5.021504032569765,-3.3512423696822897,6.175118218612679,-4.322383563558155,4.546448959540405,-2.423424675509103,4.546448959540405,-2.423424675509103
4880000000.0,5.020638073764421,-3.3486425713862507,6.169066263023607,-4.314605895533146,4.544994924107774,-2.4213786629145906,4.544994924107774,-2.4213786629145906
4885000000.0,5.019774701297261,-3.3460484511958883,6.16988804385543,-4.31273872863538,4.563964056213859,-2.421552830820926,4.563964056213859,-2.421552830820926
4890000000.0,5.018913904950804,-3.3434599931563262,6.161893078662863,-4.305799265763151,4.542854433510031,-2.4156688014632666,4.542854433510031,-2.4156688014632666
4895000000.0,5.01805567455761,-3.3408771813707197,6.159731670961192,-4.305624722760225,4.544378088660358,-2.416767180197434,4.544378088660358,-2.416767180197434
4900000000.0,5.0172,-3.3383,6.162055380269715,-4.299422281589252,4.545248109113115,-2.413623649172817,4.545248109113115,-2.413623649172817
4905000000.0,5.016346871209753,-3.3357284332626245,6.159758245254761,-4.289629690124193,4.5443616671253935,-2.4132102220152434,4.5443616671253935,-2.4132102220152434
4910000000.0,5.015496278167825,-3.3331624654343224,6.153971619810034,-4.282482826985954,4.541455216663951,-2.4108360463289182,4.541455216663951,-2.4108360463289182
4915000000.0,5.014648210904067,-3.330602080847844,6.152998464701017,-4.279413715841297,4.537560687272956,-2.4086512001121254,4.537560687272956,-2.4086512001121254
4920000000.0,5.013802659496931,-3.328047263892713,6.147138652935998,-4.274322070556146,4.5348506284798225,-2.4066865821802903,4.5348506284798225,-2.4066865821802903
4925000000.0,5.0129596140731945,-3.325497999014977,6.147534199669619,-4.267733302157377,4.5360342957737965,-2.406012267238633,4.5360342957737965,-2.406012267238633
